"tstat","ptype","value","n","tau","EY","B","H0A","H0Y","seed"
"T13","rho.sharp",0.01,24,5,0.5,200,FALSE,TRUE,4000004
"T13","rho.oracle",0.28,24,5,0.5,200,FALSE,TRUE,4000004
"T13","rho.plug",0.25,24,5,0.5,200,FALSE,TRUE,4000004
"T21","rho.sharp",0.76,24,5,0.5,200,FALSE,TRUE,4000004
"T21","rho.oracle",0.945,24,5,0.5,200,FALSE,TRUE,4000004
"T21","rho.plug",0.895,24,5,0.5,200,FALSE,TRUE,4000004
"T22","rho.sharp",0.875,24,5,0.5,200,FALSE,TRUE,4000004
"T22","rho.oracle",0.985,24,5,0.5,200,FALSE,TRUE,4000004
"T22","rho.plug",0.965,24,5,0.5,200,FALSE,TRUE,4000004
"T23","rho.sharp",0.01,24,5,0.5,200,FALSE,TRUE,4000004
"T23","rho.oracle",0.2,24,5,0.5,200,FALSE,TRUE,4000004
"T23","rho.plug",0.125,24,5,0.5,200,FALSE,TRUE,4000004
"T31","rho.sharp",0.595,24,5,0.5,200,FALSE,TRUE,4000004
"T31","rho.oracle",0.98,24,5,0.5,200,FALSE,TRUE,4000004
"T31","rho.plug",0.935,24,5,0.5,200,FALSE,TRUE,4000004
"T32","rho.sharp",0.765,24,5,0.5,200,FALSE,TRUE,4000004
"T32","rho.oracle",1,24,5,0.5,200,FALSE,TRUE,4000004
"T32","rho.plug",0.975,24,5,0.5,200,FALSE,TRUE,4000004
"T33","rho.sharp",0.01,24,5,0.5,200,FALSE,TRUE,4000004
"T33","rho.oracle",0.115,24,5,0.5,200,FALSE,TRUE,4000004
"T33","rho.plug",0.065,24,5,0.5,200,FALSE,TRUE,4000004
"T41","rho.sharp",0.595,24,5,0.5,200,FALSE,TRUE,4000004
"T41","rho.oracle",0.98,24,5,0.5,200,FALSE,TRUE,4000004
"T41","rho.plug",0.935,24,5,0.5,200,FALSE,TRUE,4000004
"T42","rho.sharp",0.765,24,5,0.5,200,FALSE,TRUE,4000004
"T42","rho.oracle",1,24,5,0.5,200,FALSE,TRUE,4000004
"T42","rho.plug",0.975,24,5,0.5,200,FALSE,TRUE,4000004
"T43","rho.sharp",0.01,24,5,0.5,200,FALSE,TRUE,4000004
"T43","rho.oracle",0.115,24,5,0.5,200,FALSE,TRUE,4000004
"T43","rho.plug",0.065,24,5,0.5,200,FALSE,TRUE,4000004
"T11","rho.sharp",0.005,48,10,0.5,200,FALSE,TRUE,4000004
"T11","rho.oracle",0.235,48,10,0.5,200,FALSE,TRUE,4000004
"T11","rho.plug",0.29,48,10,0.5,200,FALSE,TRUE,4000004
"T12","rho.sharp",0.005,48,10,0.5,200,FALSE,TRUE,4000004
"T12","rho.oracle",0.185,48,10,0.5,200,FALSE,TRUE,4000004
"T12","rho.plug",0.245,48,10,0.5,200,FALSE,TRUE,4000004
"T13","rho.sharp",0.005,48,10,0.5,200,FALSE,TRUE,4000004
"T13","rho.oracle",0.24,48,10,0.5,200,FALSE,TRUE,4000004
"T13","rho.plug",0.52,48,10,0.5,200,FALSE,TRUE,4000004
"T21","rho.sharp",0.005,48,10,0.5,200,FALSE,TRUE,4000004
"T21","rho.oracle",0.23,48,10,0.5,200,FALSE,TRUE,4000004
"T21","rho.plug",0.3,48,10,0.5,200,FALSE,TRUE,4000004
"T22","rho.sharp",0.005,48,10,0.5,200,FALSE,TRUE,4000004
"T22","rho.oracle",0.13,48,10,0.5,200,FALSE,TRUE,4000004
"T22","rho.plug",0.215,48,10,0.5,200,FALSE,TRUE,4000004
"T23","rho.sharp",0.005,48,10,0.5,200,FALSE,TRUE,4000004
"T23","rho.oracle",0.38,48,10,0.5,200,FALSE,TRUE,4000004
"T23","rho.plug",0.68,48,10,0.5,200,FALSE,TRUE,4000004
"T31","rho.sharp",0.005,48,10,0.5,200,FALSE,TRUE,4000004
"T31","rho.oracle",0.185,48,10,0.5,200,FALSE,TRUE,4000004
"T31","rho.plug",0.27,48,10,0.5,200,FALSE,TRUE,4000004
"T32","rho.sharp",0.005,48,10,0.5,200,FALSE,TRUE,4000004
"T32","rho.oracle",0.155,48,10,0.5,200,FALSE,TRUE,4000004
"T32","rho.plug",0.255,48,10,0.5,200,FALSE,TRUE,4000004
"T33","rho.sharp",0.005,48,10,0.5,200,FALSE,TRUE,4000004
"T33","rho.oracle",0.325,48,10,0.5,200,FALSE,TRUE,4000004
"T33","rho.plug",0.635,48,10,0.5,200,FALSE,TRUE,4000004
"T41","rho.sharp",0.005,48,10,0.5,200,FALSE,TRUE,4000004
"T41","rho.oracle",0.185,48,10,0.5,200,FALSE,TRUE,4000004
"T41","rho.plug",0.27,48,10,0.5,200,FALSE,TRUE,4000004
"T42","rho.sharp",0.005,48,10,0.5,200,FALSE,TRUE,4000004
"T42","rho.oracle",0.155,48,10,0.5,200,FALSE,TRUE,4000004
"T42","rho.plug",0.255,48,10,0.5,200,FALSE,TRUE,4000004
"T43","rho.sharp",0.005,48,10,0.5,200,FALSE,TRUE,4000004
"T43","rho.oracle",0.325,48,10,0.5,200,FALSE,TRUE,4000004
"T43","rho.plug",0.635,48,10,0.5,200,FALSE,TRUE,4000004
"T11","rho.sharp",0,24,5,0.5,200,FALSE,FALSE,4000004
"T11","rho.oracle",0.35,24,5,0.5,200,FALSE,FALSE,4000004
"T11","rho.plug",0.455,24,5,0.5,200,FALSE,FALSE,4000004
"T12","rho.sharp",0,24,5,0.5,200,FALSE,FALSE,4000004
"T12","rho.oracle",0.14,24,5,0.5,200,FALSE,FALSE,4000004
"T12","rho.plug",0.205,24,5,0.5,200,FALSE,FALSE,4000004
"T13","rho.sharp",0.165,24,5,0.5,200,FALSE,FALSE,4000004
"T13","rho.oracle",0.98,24,5,0.5,200,FALSE,FALSE,4000004
"T13","rho.plug",0.945,24,5,0.5,200,FALSE,FALSE,4000004
"T21","rho.sharp",0.15,24,5,0.5,200,FALSE,FALSE,4000004
"T21","rho.oracle",0.235,24,5,0.5,200,FALSE,FALSE,4000004
"T21","rho.plug",0.19,24,5,0.5,200,FALSE,FALSE,4000004
"T22","rho.sharp",0.04,24,5,0.5,200,FALSE,FALSE,4000004
"T22","rho.oracle",0.185,24,5,0.5,200,FALSE,FALSE,4000004
"T22","rho.plug",0.155,24,5,0.5,200,FALSE,FALSE,4000004
"T23","rho.sharp",0.08,24,5,0.5,200,FALSE,FALSE,4000004
"T23","rho.oracle",0.755,24,5,0.5,200,FALSE,FALSE,4000004
"T23","rho.plug",0.68,24,5,0.5,200,FALSE,FALSE,4000004
"T31","rho.sharp",0.005,24,5,0.5,200,FALSE,FALSE,4000004
"T31","rho.oracle",0.095,24,5,0.5,200,FALSE,FALSE,4000004
"T31","rho.plug",0.155,24,5,0.5,200,FALSE,FALSE,4000004
"T32","rho.sharp",0.005,24,5,0.5,200,FALSE,FALSE,4000004
"T32","rho.oracle",0.09,24,5,0.5,200,FALSE,FALSE,4000004
"T32","rho.plug",0.135,24,5,0.5,200,FALSE,FALSE,4000004
"T33","rho.sharp",0.025,24,5,0.5,200,FALSE,FALSE,4000004
"T33","rho.oracle",0.805,24,5,0.5,200,FALSE,FALSE,4000004
"T33","rho.plug",0.865,24,5,0.5,200,FALSE,FALSE,4000004
"T41","rho.sharp",0.005,24,5,0.5,200,FALSE,FALSE,4000004
"T41","rho.oracle",0.095,24,5,0.5,200,FALSE,FALSE,4000004
"T41","rho.plug",0.155,24,5,0.5,200,FALSE,FALSE,4000004
"T42","rho.sharp",0.005,24,5,0.5,200,FALSE,FALSE,4000004
"T42","rho.oracle",0.09,24,5,0.5,200,FALSE,FALSE,4000004
"T42","rho.plug",0.135,24,5,0.5,200,FALSE,FALSE,4000004
"T43","rho.sharp",0.025,24,5,0.5,200,FALSE,FALSE,4000004
"T43","rho.oracle",0.805,24,5,0.5,200,FALSE,FALSE,4000004
"T43","rho.plug",0.865,24,5,0.5,200,FALSE,FALSE,4000004
"T11","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000004
"T11","rho.oracle",0.005,48,10,0.5,200,FALSE,FALSE,4000004
"T11","rho.plug",0.02,48,10,0.5,200,FALSE,FALSE,4000004
"T12","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000004
"T12","rho.oracle",0,48,10,0.5,200,FALSE,FALSE,4000004
"T12","rho.plug",0,48,10,0.5,200,FALSE,FALSE,4000004
"T13","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000004
"T13","rho.oracle",0.64,48,10,0.5,200,FALSE,FALSE,4000004
"T13","rho.plug",0.795,48,10,0.5,200,FALSE,FALSE,4000004
"T21","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000004
"T21","rho.oracle",0.025,48,10,0.5,200,FALSE,FALSE,4000004
"T21","rho.plug",0.01,48,10,0.5,200,FALSE,FALSE,4000004
"T22","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000004
"T22","rho.oracle",0.015,48,10,0.5,200,FALSE,FALSE,4000004
"T22","rho.plug",0.005,48,10,0.5,200,FALSE,FALSE,4000004
"T23","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000004
"T23","rho.oracle",0.98,48,10,0.5,200,FALSE,FALSE,4000004
"T23","rho.plug",1,48,10,0.5,200,FALSE,FALSE,4000004
"T31","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000004
"T31","rho.oracle",0.005,48,10,0.5,200,FALSE,FALSE,4000004
"T31","rho.plug",0.005,48,10,0.5,200,FALSE,FALSE,4000004
"T32","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000004
"T32","rho.oracle",0.01,48,10,0.5,200,FALSE,FALSE,4000004
"T32","rho.plug",0.005,48,10,0.5,200,FALSE,FALSE,4000004
"T33","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000004
"T33","rho.oracle",0.96,48,10,0.5,200,FALSE,FALSE,4000004
"T33","rho.plug",0.98,48,10,0.5,200,FALSE,FALSE,4000004
"T41","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000004
"T41","rho.oracle",0.005,48,10,0.5,200,FALSE,FALSE,4000004
"T41","rho.plug",0.005,48,10,0.5,200,FALSE,FALSE,4000004
"T42","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000004
"T42","rho.oracle",0.01,48,10,0.5,200,FALSE,FALSE,4000004
"T42","rho.plug",0.005,48,10,0.5,200,FALSE,FALSE,4000004
"T43","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000004
"T43","rho.oracle",0.96,48,10,0.5,200,FALSE,FALSE,4000004
"T43","rho.plug",0.98,48,10,0.5,200,FALSE,FALSE,4000004
"T11","rho.sharp",0.585,24,5,0.5,200,TRUE,TRUE,4000005
"T11","rho.oracle",0.625,24,5,0.5,200,TRUE,TRUE,4000005
"T11","rho.plug",0.55,24,5,0.5,200,TRUE,TRUE,4000005
"T12","rho.sharp",0.625,24,5,0.5,200,TRUE,TRUE,4000005
"T12","rho.oracle",0.67,24,5,0.5,200,TRUE,TRUE,4000005
"T12","rho.plug",0.56,24,5,0.5,200,TRUE,TRUE,4000005
"T13","rho.sharp",0.445,24,5,0.5,200,TRUE,TRUE,4000005
"T13","rho.oracle",0.445,24,5,0.5,200,TRUE,TRUE,4000005
"T13","rho.plug",0.245,24,5,0.5,200,TRUE,TRUE,4000005
"T21","rho.sharp",0.57,24,5,0.5,200,TRUE,TRUE,4000005
"T21","rho.oracle",0.55,24,5,0.5,200,TRUE,TRUE,4000005
"T21","rho.plug",0.58,24,5,0.5,200,TRUE,TRUE,4000005
"T22","rho.sharp",0.835,24,5,0.5,200,TRUE,TRUE,4000005
"T22","rho.oracle",0.82,24,5,0.5,200,TRUE,TRUE,4000005
"T22","rho.plug",0.775,24,5,0.5,200,TRUE,TRUE,4000005
"T23","rho.sharp",0.64,24,5,0.5,200,TRUE,TRUE,4000005
"T23","rho.oracle",0.6,24,5,0.5,200,TRUE,TRUE,4000005
"T23","rho.plug",0.405,24,5,0.5,200,TRUE,TRUE,4000005
"T31","rho.sharp",0.625,24,5,0.5,200,TRUE,TRUE,4000005
"T31","rho.oracle",0.61,24,5,0.5,200,TRUE,TRUE,4000005
"T31","rho.plug",0.595,24,5,0.5,200,TRUE,TRUE,4000005
"T32","rho.sharp",0.71,24,5,0.5,200,TRUE,TRUE,4000005
"T32","rho.oracle",0.69,24,5,0.5,200,TRUE,TRUE,4000005
"T32","rho.plug",0.665,24,5,0.5,200,TRUE,TRUE,4000005
"T33","rho.sharp",0.55,24,5,0.5,200,TRUE,TRUE,4000005
"T33","rho.oracle",0.565,24,5,0.5,200,TRUE,TRUE,4000005
"T33","rho.plug",0.435,24,5,0.5,200,TRUE,TRUE,4000005
"T41","rho.sharp",0.625,24,5,0.5,200,TRUE,TRUE,4000005
"T41","rho.oracle",0.61,24,5,0.5,200,TRUE,TRUE,4000005
"T41","rho.plug",0.595,24,5,0.5,200,TRUE,TRUE,4000005
"T42","rho.sharp",0.71,24,5,0.5,200,TRUE,TRUE,4000005
"T42","rho.oracle",0.69,24,5,0.5,200,TRUE,TRUE,4000005
"T42","rho.plug",0.665,24,5,0.5,200,TRUE,TRUE,4000005
"T43","rho.sharp",0.55,24,5,0.5,200,TRUE,TRUE,4000005
"T43","rho.oracle",0.565,24,5,0.5,200,TRUE,TRUE,4000005
"T43","rho.plug",0.435,24,5,0.5,200,TRUE,TRUE,4000005
"T11","rho.sharp",0.165,48,10,0.5,200,TRUE,TRUE,4000005
"T11","rho.oracle",0.175,48,10,0.5,200,TRUE,TRUE,4000005
"T11","rho.plug",0.275,48,10,0.5,200,TRUE,TRUE,4000005
"T12","rho.sharp",0.09,48,10,0.5,200,TRUE,TRUE,4000005
"T12","rho.oracle",0.125,48,10,0.5,200,TRUE,TRUE,4000005
"T12","rho.plug",0.185,48,10,0.5,200,TRUE,TRUE,4000005
"T13","rho.sharp",0.245,48,10,0.5,200,TRUE,TRUE,4000005
"T13","rho.oracle",0.22,48,10,0.5,200,TRUE,TRUE,4000005
"T13","rho.plug",0.78,48,10,0.5,200,TRUE,TRUE,4000005
"T21","rho.sharp",0.095,48,10,0.5,200,TRUE,TRUE,4000005
"T21","rho.oracle",0.12,48,10,0.5,200,TRUE,TRUE,4000005
"T21","rho.plug",0.2,48,10,0.5,200,TRUE,TRUE,4000005
"T22","rho.sharp",0.1,48,10,0.5,200,TRUE,TRUE,4000005
"T22","rho.oracle",0.095,48,10,0.5,200,TRUE,TRUE,4000005
"T22","rho.plug",0.215,48,10,0.5,200,TRUE,TRUE,4000005
"T23","rho.sharp",0.22,48,10,0.5,200,TRUE,TRUE,4000005
"T23","rho.oracle",0.1,48,10,0.5,200,TRUE,TRUE,4000005
"T23","rho.plug",0.63,48,10,0.5,200,TRUE,TRUE,4000005
"T31","rho.sharp",0.085,48,10,0.5,200,TRUE,TRUE,4000005
"T31","rho.oracle",0.09,48,10,0.5,200,TRUE,TRUE,4000005
"T31","rho.plug",0.195,48,10,0.5,200,TRUE,TRUE,4000005
"T32","rho.sharp",0.07,48,10,0.5,200,TRUE,TRUE,4000005
"T32","rho.oracle",0.085,48,10,0.5,200,TRUE,TRUE,4000005
"T32","rho.plug",0.175,48,10,0.5,200,TRUE,TRUE,4000005
"T33","rho.sharp",0.17,48,10,0.5,200,TRUE,TRUE,4000005
"T33","rho.oracle",0.075,48,10,0.5,200,TRUE,TRUE,4000005
"T33","rho.plug",0.765,48,10,0.5,200,TRUE,TRUE,4000005
"T41","rho.sharp",0.085,48,10,0.5,200,TRUE,TRUE,4000005
"T41","rho.oracle",0.09,48,10,0.5,200,TRUE,TRUE,4000005
"T41","rho.plug",0.195,48,10,0.5,200,TRUE,TRUE,4000005
"T42","rho.sharp",0.07,48,10,0.5,200,TRUE,TRUE,4000005
"T42","rho.oracle",0.085,48,10,0.5,200,TRUE,TRUE,4000005
"T42","rho.plug",0.175,48,10,0.5,200,TRUE,TRUE,4000005
"T43","rho.sharp",0.17,48,10,0.5,200,TRUE,TRUE,4000005
"T43","rho.oracle",0.075,48,10,0.5,200,TRUE,TRUE,4000005
"T43","rho.plug",0.765,48,10,0.5,200,TRUE,TRUE,4000005
"T11","rho.sharp",0.06,24,5,0.5,200,FALSE,TRUE,4000005
"T11","rho.oracle",0.705,24,5,0.5,200,FALSE,TRUE,4000005
"T11","rho.plug",0.675,24,5,0.5,200,FALSE,TRUE,4000005
"T12","rho.sharp",0.06,24,5,0.5,200,FALSE,TRUE,4000005
"T12","rho.oracle",0.775,24,5,0.5,200,FALSE,TRUE,4000005
"T12","rho.plug",0.69,24,5,0.5,200,FALSE,TRUE,4000005
"T13","rho.sharp",0.035,24,5,0.5,200,FALSE,TRUE,4000005
"T13","rho.oracle",0.795,24,5,0.5,200,FALSE,TRUE,4000005
"T13","rho.plug",0.63,24,5,0.5,200,FALSE,TRUE,4000005
"T21","rho.sharp",0.125,24,5,0.5,200,FALSE,TRUE,4000005
"T21","rho.oracle",0.415,24,5,0.5,200,FALSE,TRUE,4000005
"T21","rho.plug",0.465,24,5,0.5,200,FALSE,TRUE,4000005
"T22","rho.sharp",0.465,24,5,0.5,200,FALSE,TRUE,4000005
"T22","rho.oracle",0.805,24,5,0.5,200,FALSE,TRUE,4000005
"T22","rho.plug",0.775,24,5,0.5,200,FALSE,TRUE,4000005
"T23","rho.sharp",0.005,24,5,0.5,200,FALSE,TRUE,4000005
"T23","rho.oracle",0.17,24,5,0.5,200,FALSE,TRUE,4000005
"T23","rho.plug",0.085,24,5,0.5,200,FALSE,TRUE,4000005
"T31","rho.sharp",0.145,24,5,0.5,200,FALSE,TRUE,4000005
"T31","rho.oracle",0.595,24,5,0.5,200,FALSE,TRUE,4000005
"T31","rho.plug",0.61,24,5,0.5,200,FALSE,TRUE,4000005
"T32","rho.sharp",0.205,24,5,0.5,200,FALSE,TRUE,4000005
"T32","rho.oracle",0.76,24,5,0.5,200,FALSE,TRUE,4000005
"T32","rho.plug",0.725,24,5,0.5,200,FALSE,TRUE,4000005
"T33","rho.sharp",0.02,24,5,0.5,200,FALSE,TRUE,4000005
"T33","rho.oracle",0.485,24,5,0.5,200,FALSE,TRUE,4000005
"T33","rho.plug",0.365,24,5,0.5,200,FALSE,TRUE,4000005
"T41","rho.sharp",0.145,24,5,0.5,200,FALSE,TRUE,4000005
"T41","rho.oracle",0.595,24,5,0.5,200,FALSE,TRUE,4000005
"T41","rho.plug",0.61,24,5,0.5,200,FALSE,TRUE,4000005
"T42","rho.sharp",0.205,24,5,0.5,200,FALSE,TRUE,4000005
"T42","rho.oracle",0.76,24,5,0.5,200,FALSE,TRUE,4000005
"T42","rho.plug",0.725,24,5,0.5,200,FALSE,TRUE,4000005
"T43","rho.sharp",0.02,24,5,0.5,200,FALSE,TRUE,4000005
"T43","rho.oracle",0.485,24,5,0.5,200,FALSE,TRUE,4000005
"T43","rho.plug",0.365,24,5,0.5,200,FALSE,TRUE,4000005
"T11","rho.sharp",0,48,10,0.5,200,FALSE,TRUE,4000005
"T11","rho.oracle",0.13,48,10,0.5,200,FALSE,TRUE,4000005
"T11","rho.plug",0.29,48,10,0.5,200,FALSE,TRUE,4000005
"T12","rho.sharp",0,48,10,0.5,200,FALSE,TRUE,4000005
"T12","rho.oracle",0.095,48,10,0.5,200,FALSE,TRUE,4000005
"T12","rho.plug",0.255,48,10,0.5,200,FALSE,TRUE,4000005
"T13","rho.sharp",0,48,10,0.5,200,FALSE,TRUE,4000005
"T13","rho.oracle",0.355,48,10,0.5,200,FALSE,TRUE,4000005
"T13","rho.plug",0.8,48,10,0.5,200,FALSE,TRUE,4000005
"T21","rho.sharp",0,48,10,0.5,200,FALSE,TRUE,4000005
"T21","rho.oracle",0.055,48,10,0.5,200,FALSE,TRUE,4000005
"T21","rho.plug",0.125,48,10,0.5,200,FALSE,TRUE,4000005
"T22","rho.sharp",0,48,10,0.5,200,FALSE,TRUE,4000005
"T22","rho.oracle",0.035,48,10,0.5,200,FALSE,TRUE,4000005
"T22","rho.plug",0.145,48,10,0.5,200,FALSE,TRUE,4000005
"T23","rho.sharp",0,48,10,0.5,200,FALSE,TRUE,4000005
"T23","rho.oracle",0.275,48,10,0.5,200,FALSE,TRUE,4000005
"T23","rho.plug",0.75,48,10,0.5,200,FALSE,TRUE,4000005
"T31","rho.sharp",0,48,10,0.5,200,FALSE,TRUE,4000005
"T31","rho.oracle",0.08,48,10,0.5,200,FALSE,TRUE,4000005
"T31","rho.plug",0.18,48,10,0.5,200,FALSE,TRUE,4000005
"T32","rho.sharp",0,48,10,0.5,200,FALSE,TRUE,4000005
"T32","rho.oracle",0.055,48,10,0.5,200,FALSE,TRUE,4000005
"T32","rho.plug",0.16,48,10,0.5,200,FALSE,TRUE,4000005
"T33","rho.sharp",0,48,10,0.5,200,FALSE,TRUE,4000005
"T33","rho.oracle",0.25,48,10,0.5,200,FALSE,TRUE,4000005
"T33","rho.plug",0.76,48,10,0.5,200,FALSE,TRUE,4000005
"T41","rho.sharp",0,48,10,0.5,200,FALSE,TRUE,4000005
"T41","rho.oracle",0.08,48,10,0.5,200,FALSE,TRUE,4000005
"T41","rho.plug",0.18,48,10,0.5,200,FALSE,TRUE,4000005
"T42","rho.sharp",0,48,10,0.5,200,FALSE,TRUE,4000005
"T42","rho.oracle",0.055,48,10,0.5,200,FALSE,TRUE,4000005
"T42","rho.plug",0.16,48,10,0.5,200,FALSE,TRUE,4000005
"T43","rho.sharp",0,48,10,0.5,200,FALSE,TRUE,4000005
"T43","rho.oracle",0.25,48,10,0.5,200,FALSE,TRUE,4000005
"T43","rho.plug",0.76,48,10,0.5,200,FALSE,TRUE,4000005
"T11","rho.sharp",0.005,24,5,0.5,200,FALSE,FALSE,4000005
"T11","rho.oracle",0.16,24,5,0.5,200,FALSE,FALSE,4000005
"T11","rho.plug",0.14,24,5,0.5,200,FALSE,FALSE,4000005
"T12","rho.sharp",0.005,24,5,0.5,200,FALSE,FALSE,4000005
"T12","rho.oracle",0.08,24,5,0.5,200,FALSE,FALSE,4000005
"T12","rho.plug",0.095,24,5,0.5,200,FALSE,FALSE,4000005
"T13","rho.sharp",0.03,24,5,0.5,200,FALSE,FALSE,4000005
"T13","rho.oracle",0.86,24,5,0.5,200,FALSE,FALSE,4000005
"T13","rho.plug",0.89,24,5,0.5,200,FALSE,FALSE,4000005
"T21","rho.sharp",0.015,24,5,0.5,200,FALSE,FALSE,4000005
"T21","rho.oracle",0.01,24,5,0.5,200,FALSE,FALSE,4000005
"T21","rho.plug",0.015,24,5,0.5,200,FALSE,FALSE,4000005
"T22","rho.sharp",0.05,24,5,0.5,200,FALSE,FALSE,4000005
"T22","rho.oracle",0.13,24,5,0.5,200,FALSE,FALSE,4000005
"T22","rho.plug",0.13,24,5,0.5,200,FALSE,FALSE,4000005
"T23","rho.sharp",0.005,24,5,0.5,200,FALSE,FALSE,4000005
"T23","rho.oracle",0.355,24,5,0.5,200,FALSE,FALSE,4000005
"T23","rho.plug",0.5,24,5,0.5,200,FALSE,FALSE,4000005
"T31","rho.sharp",0.005,24,5,0.5,200,FALSE,FALSE,4000005
"T31","rho.oracle",0.03,24,5,0.5,200,FALSE,FALSE,4000005
"T31","rho.plug",0.035,24,5,0.5,200,FALSE,FALSE,4000005
"T32","rho.sharp",0.01,24,5,0.5,200,FALSE,FALSE,4000005
"T32","rho.oracle",0.105,24,5,0.5,200,FALSE,FALSE,4000005
"T32","rho.plug",0.1,24,5,0.5,200,FALSE,FALSE,4000005
"T33","rho.sharp",0.02,24,5,0.5,200,FALSE,FALSE,4000005
"T33","rho.oracle",0.765,24,5,0.5,200,FALSE,FALSE,4000005
"T33","rho.plug",0.775,24,5,0.5,200,FALSE,FALSE,4000005
"T41","rho.sharp",0.005,24,5,0.5,200,FALSE,FALSE,4000005
"T41","rho.oracle",0.03,24,5,0.5,200,FALSE,FALSE,4000005
"T41","rho.plug",0.035,24,5,0.5,200,FALSE,FALSE,4000005
"T42","rho.sharp",0.01,24,5,0.5,200,FALSE,FALSE,4000005
"T42","rho.oracle",0.105,24,5,0.5,200,FALSE,FALSE,4000005
"T42","rho.plug",0.1,24,5,0.5,200,FALSE,FALSE,4000005
"T43","rho.sharp",0.02,24,5,0.5,200,FALSE,FALSE,4000005
"T43","rho.oracle",0.765,24,5,0.5,200,FALSE,FALSE,4000005
"T43","rho.plug",0.775,24,5,0.5,200,FALSE,FALSE,4000005
"T11","rho.sharp",0,48,10,0.5,200,FALSE,FALSE,4000005
"T11","rho.oracle",0.005,48,10,0.5,200,FALSE,FALSE,4000005
"T11","rho.plug",0.025,48,10,0.5,200,FALSE,FALSE,4000005
"T12","rho.sharp",0,48,10,0.5,200,FALSE,FALSE,4000005
"T12","rho.oracle",0.005,48,10,0.5,200,FALSE,FALSE,4000005
"T12","rho.plug",0.005,48,10,0.5,200,FALSE,FALSE,4000005
"T13","rho.sharp",0,48,10,0.5,200,FALSE,FALSE,4000005
"T13","rho.oracle",0.81,48,10,0.5,200,FALSE,FALSE,4000005
"T13","rho.plug",0.97,48,10,0.5,200,FALSE,FALSE,4000005
"T21","rho.sharp",0,48,10,0.5,200,FALSE,FALSE,4000005
"T21","rho.oracle",0,48,10,0.5,200,FALSE,FALSE,4000005
"T21","rho.plug",0,48,10,0.5,200,FALSE,FALSE,4000005
"T22","rho.sharp",0,48,10,0.5,200,FALSE,FALSE,4000005
"T22","rho.oracle",0,48,10,0.5,200,FALSE,FALSE,4000005
"T22","rho.plug",0.005,48,10,0.5,200,FALSE,FALSE,4000005
"T23","rho.sharp",0,48,10,0.5,200,FALSE,FALSE,4000005
"T23","rho.oracle",0.785,48,10,0.5,200,FALSE,FALSE,4000005
"T23","rho.plug",0.945,48,10,0.5,200,FALSE,FALSE,4000005
"T31","rho.sharp",0,48,10,0.5,200,FALSE,FALSE,4000005
"T31","rho.oracle",0,48,10,0.5,200,FALSE,FALSE,4000005
"T31","rho.plug",0.005,48,10,0.5,200,FALSE,FALSE,4000005
"T32","rho.sharp",0,48,10,0.5,200,FALSE,FALSE,4000005
"T32","rho.oracle",0,48,10,0.5,200,FALSE,FALSE,4000005
"T32","rho.plug",0.01,48,10,0.5,200,FALSE,FALSE,4000005
"T33","rho.sharp",0,48,10,0.5,200,FALSE,FALSE,4000005
"T33","rho.oracle",0.895,48,10,0.5,200,FALSE,FALSE,4000005
"T33","rho.plug",0.985,48,10,0.5,200,FALSE,FALSE,4000005
"T41","rho.sharp",0,48,10,0.5,200,FALSE,FALSE,4000005
"T41","rho.oracle",0,48,10,0.5,200,FALSE,FALSE,4000005
"T41","rho.plug",0.005,48,10,0.5,200,FALSE,FALSE,4000005
"T42","rho.sharp",0,48,10,0.5,200,FALSE,FALSE,4000005
"T42","rho.oracle",0,48,10,0.5,200,FALSE,FALSE,4000005
"T42","rho.plug",0.01,48,10,0.5,200,FALSE,FALSE,4000005
"T43","rho.sharp",0,48,10,0.5,200,FALSE,FALSE,4000005
"T43","rho.oracle",0.895,48,10,0.5,200,FALSE,FALSE,4000005
"T43","rho.plug",0.985,48,10,0.5,200,FALSE,FALSE,4000005
"T11","rho.sharp",0.01,24,5,0.5,200,TRUE,TRUE,4000006
"T11","rho.oracle",0,24,5,0.5,200,TRUE,TRUE,4000006
"T11","rho.plug",0.035,24,5,0.5,200,TRUE,TRUE,4000006
"T12","rho.sharp",0.02,24,5,0.5,200,TRUE,TRUE,4000006
"T12","rho.oracle",0.01,24,5,0.5,200,TRUE,TRUE,4000006
"T12","rho.plug",0.035,24,5,0.5,200,TRUE,TRUE,4000006
"T13","rho.sharp",0.22,24,5,0.5,200,TRUE,TRUE,4000006
"T13","rho.oracle",0.17,24,5,0.5,200,TRUE,TRUE,4000006
"T13","rho.plug",0.375,24,5,0.5,200,TRUE,TRUE,4000006
